release_id,spine_status,drive_file_id,drive_parent_id,working_view_url,working_embed_url,working_direct_url,listed_utc,source_url,mirror_url
video_2605_DOD_111720692_DOD_111720692,INDEXED,1i_X_KLkrI_2PM1Fqc_W6FcA53ayjdxDN,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1i_X_KLkrI_2PM1Fqc_W6FcA53ayjdxDN/view,https://drive.google.com/file/d/1i_X_KLkrI_2PM1Fqc_W6FcA53ayjdxDN/preview,https://drive.usercontent.google.com/download?id=1i_X_KLkrI_2PM1Fqc_W6FcA53ayjdxDN&export=download&confirm=t,2026-08-08,,
video_2605_DOD_111720693_DOD_111720693,INDEXED,1_uPlXQwEku8BHlbRW4FNrlbyKS9qtb0J,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1_uPlXQwEku8BHlbRW4FNrlbyKS9qtb0J/view,https://drive.google.com/file/d/1_uPlXQwEku8BHlbRW4FNrlbyKS9qtb0J/preview,https://drive.usercontent.google.com/download?id=1_uPlXQwEku8BHlbRW4FNrlbyKS9qtb0J&export=download&confirm=t,2026-08-08,,
video_2605_DOD_111720696_DOD_111720696,INDEXED,12pfFMWq7h6DoZ8HZA46tY47xW1vTsknT,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/12pfFMWq7h6DoZ8HZA46tY47xW1vTsknT/view,https://drive.google.com/file/d/12pfFMWq7h6DoZ8HZA46tY47xW1vTsknT/preview,https://drive.usercontent.google.com/download?id=12pfFMWq7h6DoZ8HZA46tY47xW1vTsknT&export=download&confirm=t,2026-08-08,,
video_2605_DOD_111720698_DOD_111720698,INDEXED,1VynZZN4ntRi72aAZcf9XRrOk2hBmFUBd,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1VynZZN4ntRi72aAZcf9XRrOk2hBmFUBd/view,https://drive.google.com/file/d/1VynZZN4ntRi72aAZcf9XRrOk2hBmFUBd/preview,https://drive.usercontent.google.com/download?id=1VynZZN4ntRi72aAZcf9XRrOk2hBmFUBd&export=download&confirm=t,2026-08-08,,
video_2605_DOD_111720700_DOD_111720700,INDEXED,1v5vX8M_jOmX-p5iADxZe4Tjilvcr2vi6,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1v5vX8M_jOmX-p5iADxZe4Tjilvcr2vi6/view,https://drive.google.com/file/d/1v5vX8M_jOmX-p5iADxZe4Tjilvcr2vi6/preview,https://drive.usercontent.google.com/download?id=1v5vX8M_jOmX-p5iADxZe4Tjilvcr2vi6&export=download&confirm=t,2026-08-08,,
video_2605_DOD_111720720_DOD_111720720,INDEXED,1McZtjDXkqPHk_1HOffR-OxooAgvczE1s,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1McZtjDXkqPHk_1HOffR-OxooAgvczE1s/view,https://drive.google.com/file/d/1McZtjDXkqPHk_1HOffR-OxooAgvczE1s/preview,https://drive.usercontent.google.com/download?id=1McZtjDXkqPHk_1HOffR-OxooAgvczE1s&export=download&confirm=t,2026-08-08,,
video_2605_DOD_111720731_DOD_111720731,INDEXED,1hKUKq7HUfmuykZUiy-I7voHh1q0vnfIo,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1hKUKq7HUfmuykZUiy-I7voHh1q0vnfIo/view,https://drive.google.com/file/d/1hKUKq7HUfmuykZUiy-I7voHh1q0vnfIo/preview,https://drive.usercontent.google.com/download?id=1hKUKq7HUfmuykZUiy-I7voHh1q0vnfIo&export=download&confirm=t,2026-08-08,,
video_2605_DOD_111720752_DOD_111720752,INDEXED,1yNDOdubp1wZp1umgRIocOCnmwp8h1nyt,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1yNDOdubp1wZp1umgRIocOCnmwp8h1nyt/view,https://drive.google.com/file/d/1yNDOdubp1wZp1umgRIocOCnmwp8h1nyt/preview,https://drive.usercontent.google.com/download?id=1yNDOdubp1wZp1umgRIocOCnmwp8h1nyt&export=download&confirm=t,2026-08-08,,
video_2605_DOD_111720765_DOD_111720765,INDEXED,17HHs78VXjpnkKxnwvH-XxSmIs-SEibTR,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/17HHs78VXjpnkKxnwvH-XxSmIs-SEibTR/view,https://drive.google.com/file/d/17HHs78VXjpnkKxnwvH-XxSmIs-SEibTR/preview,https://drive.usercontent.google.com/download?id=17HHs78VXjpnkKxnwvH-XxSmIs-SEibTR&export=download&confirm=t,2026-08-08,,
video_2605_DOD_111720775_DOD_111720775,INDEXED,1tIubdDwVBTmmCCuptJtAT6OM1kx5ftAD,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1tIubdDwVBTmmCCuptJtAT6OM1kx5ftAD/view,https://drive.google.com/file/d/1tIubdDwVBTmmCCuptJtAT6OM1kx5ftAD/preview,https://drive.usercontent.google.com/download?id=1tIubdDwVBTmmCCuptJtAT6OM1kx5ftAD&export=download&confirm=t,2026-08-08,,
video_2605_DOD_111720809_DOD_111720809,INDEXED,15C78pMvtGewapY1V4-fXV4gl7kdHBgvM,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/15C78pMvtGewapY1V4-fXV4gl7kdHBgvM/view,https://drive.google.com/file/d/15C78pMvtGewapY1V4-fXV4gl7kdHBgvM/preview,https://drive.usercontent.google.com/download?id=15C78pMvtGewapY1V4-fXV4gl7kdHBgvM&export=download&confirm=t,2026-08-08,,
video_2605_DOD_111720822_DOD_111720822,INDEXED,1s_FthPX_4NPZ0ps1Ic5h-lcBcudETaqE,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1s_FthPX_4NPZ0ps1Ic5h-lcBcudETaqE/view,https://drive.google.com/file/d/1s_FthPX_4NPZ0ps1Ic5h-lcBcudETaqE/preview,https://drive.usercontent.google.com/download?id=1s_FthPX_4NPZ0ps1Ic5h-lcBcudETaqE&export=download&confirm=t,2026-08-08,,
video_2605_DOD_111720827_DOD_111720827,INDEXED,1e8Z40r9FouE_ceSp3aAeo8W5_IJqwg9p,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1e8Z40r9FouE_ceSp3aAeo8W5_IJqwg9p/view,https://drive.google.com/file/d/1e8Z40r9FouE_ceSp3aAeo8W5_IJqwg9p/preview,https://drive.usercontent.google.com/download?id=1e8Z40r9FouE_ceSp3aAeo8W5_IJqwg9p&export=download&confirm=t,2026-08-08,,
video_2605_DOD_111720830_DOD_111720830,INDEXED,1dKArTCYkkCsHjn0-L8q6Tk3BBke3sCSY,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1dKArTCYkkCsHjn0-L8q6Tk3BBke3sCSY/view,https://drive.google.com/file/d/1dKArTCYkkCsHjn0-L8q6Tk3BBke3sCSY/preview,https://drive.usercontent.google.com/download?id=1dKArTCYkkCsHjn0-L8q6Tk3BBke3sCSY&export=download&confirm=t,2026-08-08,,
video_2605_DOD_111720843_DOD_111720843,INDEXED,1KJiLQvQXkuJuGKF2dafnbggmyBm-5vcf,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1KJiLQvQXkuJuGKF2dafnbggmyBm-5vcf/view,https://drive.google.com/file/d/1KJiLQvQXkuJuGKF2dafnbggmyBm-5vcf/preview,https://drive.usercontent.google.com/download?id=1KJiLQvQXkuJuGKF2dafnbggmyBm-5vcf&export=download&confirm=t,2026-08-08,,
video_2605_DOD_111720856_DOD_111720856,INDEXED,11QcVeI6VmzzhpQjBvZnh0RQ0KO_6Xk2b,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/11QcVeI6VmzzhpQjBvZnh0RQ0KO_6Xk2b/view,https://drive.google.com/file/d/11QcVeI6VmzzhpQjBvZnh0RQ0KO_6Xk2b/preview,https://drive.usercontent.google.com/download?id=11QcVeI6VmzzhpQjBvZnh0RQ0KO_6Xk2b&export=download&confirm=t,2026-08-08,,
video_2605_DOD_111720857_DOD_111720857,INDEXED,1v_2s7naXuROlTDJwhRHwlmM0o1_t3mGV,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1v_2s7naXuROlTDJwhRHwlmM0o1_t3mGV/view,https://drive.google.com/file/d/1v_2s7naXuROlTDJwhRHwlmM0o1_t3mGV/preview,https://drive.usercontent.google.com/download?id=1v_2s7naXuROlTDJwhRHwlmM0o1_t3mGV&export=download&confirm=t,2026-08-08,,
video_2605_DOD_111720858_DOD_111720858,INDEXED,122x2Qo9VGFaiPsKjDR_Frl12NXtGr1Fk,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/122x2Qo9VGFaiPsKjDR_Frl12NXtGr1Fk/view,https://drive.google.com/file/d/122x2Qo9VGFaiPsKjDR_Frl12NXtGr1Fk/preview,https://drive.usercontent.google.com/download?id=122x2Qo9VGFaiPsKjDR_Frl12NXtGr1Fk&export=download&confirm=t,2026-08-08,,
video_2605_DOD_111720861_DOD_111720861,INDEXED,1vxc66wqemPLHWXtFaBom93qYqAY_psJJ,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1vxc66wqemPLHWXtFaBom93qYqAY_psJJ/view,https://drive.google.com/file/d/1vxc66wqemPLHWXtFaBom93qYqAY_psJJ/preview,https://drive.usercontent.google.com/download?id=1vxc66wqemPLHWXtFaBom93qYqAY_psJJ&export=download&confirm=t,2026-08-08,,
video_2605_DOD_111720883_DOD_111720883,INDEXED,1J_Iqu-aziLafKaMyvfOlL6ew8BKk8qaQ,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1J_Iqu-aziLafKaMyvfOlL6ew8BKk8qaQ/view,https://drive.google.com/file/d/1J_Iqu-aziLafKaMyvfOlL6ew8BKk8qaQ/preview,https://drive.usercontent.google.com/download?id=1J_Iqu-aziLafKaMyvfOlL6ew8BKk8qaQ&export=download&confirm=t,2026-08-08,,
video_2605_DOD_111720884_DOD_111720884,INDEXED,1ksmKCZoWnl7h331l5rz2oHsQAXPXtyQN,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1ksmKCZoWnl7h331l5rz2oHsQAXPXtyQN/view,https://drive.google.com/file/d/1ksmKCZoWnl7h331l5rz2oHsQAXPXtyQN/preview,https://drive.usercontent.google.com/download?id=1ksmKCZoWnl7h331l5rz2oHsQAXPXtyQN&export=download&confirm=t,2026-08-08,,
video_2605_DOD_111720886_DOD_111720886,INDEXED,1NYOG8hQ_4doT-5Sxv7kkPRFNKksCkGyc,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1NYOG8hQ_4doT-5Sxv7kkPRFNKksCkGyc/view,https://drive.google.com/file/d/1NYOG8hQ_4doT-5Sxv7kkPRFNKksCkGyc/preview,https://drive.usercontent.google.com/download?id=1NYOG8hQ_4doT-5Sxv7kkPRFNKksCkGyc&export=download&confirm=t,2026-08-08,,
video_2605_DOD_111720890_DOD_111720890,INDEXED,1HZfvXEIFBtZ11OTus79QTIE1t3LjxcAQ,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1HZfvXEIFBtZ11OTus79QTIE1t3LjxcAQ/view,https://drive.google.com/file/d/1HZfvXEIFBtZ11OTus79QTIE1t3LjxcAQ/preview,https://drive.usercontent.google.com/download?id=1HZfvXEIFBtZ11OTus79QTIE1t3LjxcAQ&export=download&confirm=t,2026-08-08,,
video_2605_DOD_111720899_DOD_111720899,INDEXED,1iWf3ySJVhxQXJnu66iCGXZUMtzAaa1hC,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1iWf3ySJVhxQXJnu66iCGXZUMtzAaa1hC/view,https://drive.google.com/file/d/1iWf3ySJVhxQXJnu66iCGXZUMtzAaa1hC/preview,https://drive.usercontent.google.com/download?id=1iWf3ySJVhxQXJnu66iCGXZUMtzAaa1hC&export=download&confirm=t,2026-08-08,,
video_2605_DOD_111721693_DOD_111721693,INDEXED,14UVepIwoK_8UKk_p1bbTMXQ6t8NU_Ge4,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/14UVepIwoK_8UKk_p1bbTMXQ6t8NU_Ge4/view,https://drive.google.com/file/d/14UVepIwoK_8UKk_p1bbTMXQ6t8NU_Ge4/preview,https://drive.usercontent.google.com/download?id=14UVepIwoK_8UKk_p1bbTMXQ6t8NU_Ge4&export=download&confirm=t,2026-08-08,,
video_2605_DOD_111721698_DOD_111721698,NOT_INGESTED,1DcFirCP66Clv9mmBu3jpJecih8NVqZ7p,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1DcFirCP66Clv9mmBu3jpJecih8NVqZ7p/view,https://drive.google.com/file/d/1DcFirCP66Clv9mmBu3jpJecih8NVqZ7p/preview,https://drive.usercontent.google.com/download?id=1DcFirCP66Clv9mmBu3jpJecih8NVqZ7p&export=download&confirm=t,2026-08-08,,
video_2605_DOD_111721711_DOD_111721711,INDEXED,1mvbUYDYC1mub6rcI5Yg3ek4hSQcbF-3A,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1mvbUYDYC1mub6rcI5Yg3ek4hSQcbF-3A/view,https://drive.google.com/file/d/1mvbUYDYC1mub6rcI5Yg3ek4hSQcbF-3A/preview,https://drive.usercontent.google.com/download?id=1mvbUYDYC1mub6rcI5Yg3ek4hSQcbF-3A&export=download&confirm=t,2026-08-08,,
video_2605_DOD_111721737_DOD_111721737,NOT_INGESTED,11SagFgJL_i4gIxUnZbibt_xHePq6OEnH,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/11SagFgJL_i4gIxUnZbibt_xHePq6OEnH/view,https://drive.google.com/file/d/11SagFgJL_i4gIxUnZbibt_xHePq6OEnH/preview,https://drive.usercontent.google.com/download?id=11SagFgJL_i4gIxUnZbibt_xHePq6OEnH&export=download&confirm=t,2026-08-08,,
video_2605_DOD_111721747_DOD_111721747,INDEXED,1gUTx_WwJHlRxQD4LABR4u-sVxzWqxDfy,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1gUTx_WwJHlRxQD4LABR4u-sVxzWqxDfy/view,https://drive.google.com/file/d/1gUTx_WwJHlRxQD4LABR4u-sVxzWqxDfy/preview,https://drive.usercontent.google.com/download?id=1gUTx_WwJHlRxQD4LABR4u-sVxzWqxDfy&export=download&confirm=t,2026-08-08,,
video_2605_DOD_111721755_DOD_111721755,INDEXED,1ndFLeK3Dee2Bzt8YzYrA2ByLSc0F5pvm,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1ndFLeK3Dee2Bzt8YzYrA2ByLSc0F5pvm/view,https://drive.google.com/file/d/1ndFLeK3Dee2Bzt8YzYrA2ByLSc0F5pvm/preview,https://drive.usercontent.google.com/download?id=1ndFLeK3Dee2Bzt8YzYrA2ByLSc0F5pvm&export=download&confirm=t,2026-08-08,,
video_2605_DOD_111721758_DOD_111721758,INDEXED,17dl5Cv7UnpkON7tjvVQjzgjKwkCqKf55,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/17dl5Cv7UnpkON7tjvVQjzgjKwkCqKf55/view,https://drive.google.com/file/d/17dl5Cv7UnpkON7tjvVQjzgjKwkCqKf55/preview,https://drive.usercontent.google.com/download?id=17dl5Cv7UnpkON7tjvVQjzgjKwkCqKf55&export=download&confirm=t,2026-08-08,,
